,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
130,مأكولات جعفر,ChIJWW_WQKzr5z8R78fKlxLueV8,31.8290799,47.1638212,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5H7+JGP، Unnamed Road, Amarah",2,14
131,مأكولات كافتريا النهر,ChIJ4SPRjxnr5z8R_-ubLhBvRIU,31.853062,47.1563626,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V534+6HR، شارع كورنيش السراي، العمارة،, Amarah",2,6
132,مأكولات ركن عواشه,ChIJcQCM_GHr5z8Ry8guCJlCWYY,31.8334266,47.1542974,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5M3+9P7, Amarah",2,6
133,مأكولات ملوكة,ChIJAQ3JL1Lr5z8RGecKRQ5a6SQ,31.8752908,47.1572907,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","حي الصحفين ميسان, Amarah",2,1
134,مأكولات عبوسي,ChIJFXD-vu-V5z8R6tO8MzZqKAw,31.8259406,47.1173971,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4G8+9XC, Amarah",2,2
135,مأكولات الكريم,ChIJ3R24pC7r5z8RT2ow3FK_sUU,31.8330467,47.141611,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4MR+6J8, 6, Amarah",2,37
136,ماكولات نوارس ميسان,ChIJDYjMFReV5z8R3AZJJ5LiWQE,31.8345625,47.1349375,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","المعلمين القديم،، R4MM+RXX، العمارة،, Amarah",2,0
137,مأكولات الف عافيه فلافل,ChIJwcByS8rr5z8RJz7ygvo7_t0,31.8742628,47.1453481,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V4FW+P5F، Unnamed Road, Amarah",2,0
138,مطعم ومأكولات الشامي,ChIJ4awE8Bfr5z8R0rt9gYZ0qSQ,31.8499983,47.1419923,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V42R+2Q3 مقابل مبنى المحافظة - بداية، شارع نعمة الريفي, Amarah",2,1
139,كشك لبيع الطاطلي,ChIJ4cHapN7r5z8RCsG1XPWGfB8,31.8318448,47.1416319,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4JR+PMJ, Amarah",2,0
140,مطعم ليمونة للوجبات السريعة,ChIJP9FJgs3r5z8RoraidYlZceU,31.8691888,47.1584957,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V595+M9H, Amarah",2,5
141,فلافل ابو علي,ChIJg6k_C8zr5z8R1ET1pW1IUj4,31.823894,47.1729785,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5FF+H55, Amarah",2,8
142,مطعم بيت ستي,ChIJV4NzPHjr5z8RUDkcQq-ETDc,31.8319326,47.1495733,2.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","شارع الرياضي المدينة المائية, Amarah",2,6
